id,status,startDate,registrationDate,dob,gender,city,region,numberOfChildren,isMarried,hasDisability
21857,مفعل,2022-11-01 00:00:00,2022-09-10 18:46:19,1985-10-01 00:00:00,1,ينبع,المدينة المنورة,2,0,0
21858,مفعل,2022-11-30 00:00:00,2022-07-18 18:39:29,1990-11-19 00:00:00,1,الدوادمي,حائل,3,1,0
21859,مفعل,2022-11-06 00:00:00,2022-05-29 09:10:34,1980-11-25 00:00:00,1,حفر الباطن,المنطقة الشرقية,2,0,0
21860,مفعل,2022-11-02 00:00:00,2022-08-30 14:54:19,1994-11-07 00:00:00,1,حفر الباطن,المنطقة الشرقية,2,0,0
21861,مفعل,2022-11-27 00:00:00,2022-01-29 21:44:26,1992-12-05 00:00:00,1,بريدة,القصيم,3,0,0
21862,مفعل,2022-11-16 00:00:00,2022-03-24 10:48:09,1993-01-19 00:00:00,1,الخبراء,القصيم,2,0,0
21863,مفعل,2022-11-07 00:00:00,2022-01-06 01:29:04,1998-02-06 00:00:00,1,ثول,مكة المكرمة,2,1,0
21864,مفعل,2022-11-21 00:00:00,2022-10-18 03:14:54,1993-02-26 00:00:00,1,طريف,الحدود الشمالية,2,0,0
21865,مفعل,2022-11-24 00:00:00,2022-09-05 23:35:59,1989-05-30 00:00:00,1,حفر الباطن,المنطقة الشرقية,2,0,0
21866,مفعل,2022-11-13 00:00:00,2022-03-22 01:14:25,1988-11-11 00:00:00,1,المجهلية,الرياض,2,0,0
21867,مفعل,2022-11-24 00:00:00,2022-09-11 18:47:58,1992-12-22 00:00:00,1,حفرة نساح,الرياض,2,0,0
21868,مفعل,2022-11-07 00:00:00,2022-08-15 12:31:05,1984-02-05 00:00:00,1,ثول,مكة المكرمة,2,1,0
21869,مفعل,2022-11-06 00:00:00,2022-07-04 16:36:41,1997-01-02 00:00:00,1,الجبيل,المنطقة الشرقية,3,1,0
21870,مفعل,2022-11-24 00:00:00,2022-10-18 09:47:20,1982-04-24 00:00:00,1,الخبر,المنطقة الشرقية,2,1,0
21871,مفعل,2022-11-13 00:00:00,2022-08-31 19:05:47,1984-04-03 00:00:00,1,حفرة نساح,الرياض,2,1,0
21872,مفعل,2022-11-06 00:00:00,2022-09-27 19:14:18,1988-12-11 00:00:00,1,حفرة نساح,الرياض,3,0,0
21873,مفعل,2022-11-03 00:00:00,2022-02-28 16:23:04,1991-06-11 00:00:00,1,ثول,مكة المكرمة,3,1,0
21874,مفعل,2022-11-03 00:00:00,2022-09-01 09:23:36,1985-04-14 00:00:00,1,الطائف,مكة المكرمة,2,0,0
21875,مفعل,2022-11-03 00:00:00,2022-06-22 18:38:16,1990-06-02 00:00:00,1,ريمان,عسير,3,1,0
21876,مفعل,2022-11-24 00:00:00,2022-01-19 10:23:16,1985-03-19 00:00:00,1,تبوك,تبوك,3,0,1
21877,مفعل,2022-11-02 00:00:00,2022-08-28 14:32:18,1982-04-24 00:00:00,1,الدوادمي,حائل,3,1,0
21878,مفعل,2022-11-30 00:00:00,2022-07-26 15:01:18,1994-10-30 00:00:00,1,جدة,مكة المكرمة,2,0,0
21879,مفعل,2022-11-03 00:00:00,2022-10-30 19:35:08,1987-06-01 00:00:00,1,نجران,نجران,1,0,0
21880,مفعل,2022-11-21 00:00:00,2022-11-19 12:35:58,1993-12-14 00:00:00,1,الرياض,الرياض,3,0,0
21881,مفعل,2022-11-09 00:00:00,2022-05-08 15:14:41,1992-05-08 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
21882,مفعل,2022-11-01 00:00:00,2022-08-07 08:18:58,1997-05-16 00:00:00,1,العزيزية,المنطقة الشرقية,3,0,0
21883,مفعل,2022-11-05 00:00:00,2022-02-10 08:20:37,1991-07-05 00:00:00,1,الرياض,الرياض,3,0,0
21884,مفعل,2022-11-06 00:00:00,2022-10-02 18:12:28,1996-05-05 00:00:00,1,الدوادمي,حائل,2,0,0
21885,مفعل,2022-11-13 00:00:00,2022-10-05 15:27:42,1991-10-29 00:00:00,1,جدة,مكة المكرمة,2,0,0
21886,مفعل,2022-11-06 00:00:00,2022-11-04 12:56:25,1979-09-08 00:00:00,1,القطيف,المنطقة الشرقية,2,0,0
21887,مفعل,2022-11-03 00:00:00,2022-08-17 11:33:22,1993-03-23 00:00:00,1,الدوادمي,حائل,2,1,0
21888,مفعل,2022-11-15 00:00:00,2022-10-02 18:47:15,1992-02-24 00:00:00,1,الخبراء,القصيم,3,1,0
21889,مفعل,2022-11-15 00:00:00,2022-10-06 12:26:04,1995-06-14 00:00:00,1,طريف,الحدود الشمالية,3,1,0
21890,مفعل,2022-11-17 00:00:00,2022-10-28 12:40:54,1994-07-05 00:00:00,1,المسجد,حائل,3,1,0
21891,مفعل,2022-11-10 00:00:00,2022-10-04 22:01:22,1999-03-10 00:00:00,1,الخبر,المنطقة الشرقية,3,1,0
21892,مفعل,2022-11-20 00:00:00,2022-09-11 13:36:56,1992-05-31 00:00:00,1,ثول,مكة المكرمة,3,1,0
21893,مفعل,2022-11-01 00:00:00,2022-05-13 18:55:24,1997-12-04 00:00:00,1,الوجه,تبوك,3,0,0
21894,مفعل,2022-11-06 00:00:00,2022-09-25 15:28:14,1993-09-01 00:00:00,1,الرميلة,المنطقة الشرقية,2,0,0
21895,مفعل,2022-11-02 00:00:00,2022-09-27 13:51:52,1995-11-16 00:00:00,1,الخبر,المنطقة الشرقية,2,0,0
21896,مفعل,2022-11-10 00:00:00,2022-02-21 09:56:26,1985-03-09 00:00:00,1,النصباء,الباحة,3,0,0
21897,مفعل,2022-11-01 00:00:00,2022-10-31 18:25:56,1984-01-10 00:00:00,1,جدة,مكة المكرمة,2,0,0
21898,مفعل,2022-11-20 00:00:00,2022-09-09 17:22:27,1989-09-15 00:00:00,1,حائل,حائل,3,0,0
21899,مفعل,2022-11-03 00:00:00,2022-11-03 09:08:11,1999-08-25 00:00:00,1,القطيف,المنطقة الشرقية,2,0,0
21900,مفعل,2022-11-06 00:00:00,2022-09-01 12:36:32,1987-11-02 00:00:00,1,حفرة نساح,الرياض,2,1,0
21901,مفعل,2022-11-01 00:00:00,2022-10-19 01:21:17,1997-04-16 00:00:00,1,النصباء,الباحة,2,0,0
21902,مفعل,2022-11-22 00:00:00,2022-09-12 21:28:01,1994-05-17 00:00:00,1,جدة,مكة المكرمة,2,0,0
21903,مفعل,2022-11-06 00:00:00,2022-10-01 18:00:19,1994-07-24 00:00:00,1,جدة,مكة المكرمة,2,0,0
21904,مفعل,2022-11-07 00:00:00,2022-09-02 22:33:02,1995-09-11 00:00:00,1,الهفوف,المنطقة الشرقية,2,1,0
21905,مفعل,2022-11-09 00:00:00,2022-08-29 10:01:45,1985-09-05 00:00:00,1,ينبع الصناعية,المدينة المنورة,2,0,0
21906,مفعل,2022-10-03 00:00:00,2022-02-22 17:07:26,1994-01-21 00:00:00,1,الخبراء,القصيم,2,1,0
21907,مفعل,2022-10-05 00:00:00,2022-06-01 19:03:03,1991-10-14 00:00:00,1,جدة,مكة المكرمة,3,0,0
21908,مفعل,2022-10-05 00:00:00,2022-07-17 09:10:29,1991-07-20 00:00:00,1,الخبر,المنطقة الشرقية,2,0,0
21909,مفعل,2022-10-12 00:00:00,2022-01-19 21:25:51,1991-08-04 00:00:00,1,ثول,مكة المكرمة,3,1,0
21910,مفعل,2022-10-30 00:00:00,2022-09-27 16:39:46,1988-03-03 00:00:00,1,القريات,الجوف,3,0,0
21911,مفعل,2022-10-03 00:00:00,2022-06-24 22:57:24,1991-12-10 00:00:00,1,بريدة,القصيم,1,0,0
21912,مفعل,2022-10-02 00:00:00,2022-08-21 16:55:47,1994-09-15 00:00:00,1,حفر الباطن,المنطقة الشرقية,2,0,0
21913,مفعل,2022-10-30 00:00:00,2022-09-28 13:31:46,1994-11-12 00:00:00,1,الخبر,المنطقة الشرقية,2,0,0
21914,مفعل,2022-10-02 00:00:00,2022-09-26 14:15:33,1993-10-28 00:00:00,1,الرياض,الرياض,3,0,0
21915,مفعل,2022-10-02 00:00:00,2022-09-26 14:15:33,1993-10-28 00:00:00,1,الرياض,الرياض,3,0,0
21916,مفعل,2022-10-02 00:00:00,2022-07-26 13:14:13,1994-07-22 00:00:00,1,جدة,مكة المكرمة,2,0,0
21917,مفعل,2022-10-30 00:00:00,2022-07-25 18:01:30,1990-09-14 00:00:00,1,الوجه,تبوك,2,1,0
21918,مفعل,2022-10-30 00:00:00,2022-01-02 17:16:20,1989-08-21 00:00:00,1,الخبر,المنطقة الشرقية,2,1,0
21919,مفعل,2022-10-16 00:00:00,2022-09-12 00:27:03,1994-02-01 00:00:00,1,ثول,مكة المكرمة,2,1,0
21920,مفعل,2022-10-05 00:00:00,2022-10-03 12:17:25,1990-02-20 00:00:00,1,الخبراء,القصيم,1,0,0
21921,مفعل,2022-10-02 00:00:00,2022-07-26 12:08:19,1993-02-19 00:00:00,1,ثول,مكة المكرمة,2,1,0
21922,مفعل,2022-10-30 00:00:00,2022-03-30 00:15:33,1986-11-22 00:00:00,1,الدوادمي,حائل,3,0,0
21923,مفعل,2022-10-03 00:00:00,2022-02-01 19:26:43,1979-01-21 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
21924,مفعل,2022-10-27 00:00:00,2022-09-07 12:19:57,1990-05-15 00:00:00,1,الطائف,مكة المكرمة,2,0,0
21925,مفعل,2022-10-27 00:00:00,2022-06-13 10:02:35,1991-03-18 00:00:00,1,الدوادمي,حائل,3,1,0
21926,مفعل,2022-10-31 00:00:00,2022-07-19 07:18:03,1996-05-15 00:00:00,1,الرياض,الرياض,2,0,0
21927,مفعل,2022-10-02 00:00:00,2022-06-04 21:10:48,1995-04-29 00:00:00,1,الرياض,الرياض,3,0,0
21928,مفعل,2022-10-05 00:00:00,2022-09-11 10:00:31,1993-10-18 00:00:00,1,الرياض,الرياض,2,0,0
21929,مفعل,2022-10-30 00:00:00,2022-07-26 11:01:26,1996-03-13 00:00:00,1,الرياض,الرياض,2,0,0
21930,مفعل,2022-10-02 00:00:00,2022-08-23 10:14:21,1993-08-08 00:00:00,1,ثول,مكة المكرمة,3,1,0
21931,مفعل,2022-10-25 00:00:00,2022-03-20 07:35:16,1993-01-29 00:00:00,1,الدوادمي,حائل,2,0,0
21932,مفعل,2022-10-09 00:00:00,2022-10-04 22:25:39,1988-09-12 00:00:00,1,الجبيل,المنطقة الشرقية,3,0,0
21933,مفعل,2022-10-05 00:00:00,2022-09-04 17:29:35,1994-05-14 00:00:00,1,المسجد,حائل,2,0,0
21934,مفعل,2022-10-02 00:00:00,2022-08-31 17:53:04,1987-11-13 00:00:00,1,الدمام,المنطقة الشرقية,3,0,0
21935,مفعل,2022-10-02 00:00:00,2022-06-08 07:55:34,1989-10-03 00:00:00,1,مكة المكرمة,مكة المكرمة,2,0,0
21936,مفعل,2022-10-23 00:00:00,2022-03-07 00:18:20,1992-04-11 00:00:00,1,الدوادمي,حائل,3,0,0
21937,مفعل,2022-10-10 00:00:00,2022-08-07 20:41:08,1990-06-04 00:00:00,1,جدة,مكة المكرمة,2,0,0
21938,مفعل,2022-10-04 00:00:00,2022-08-29 21:41:45,1994-07-23 00:00:00,1,جدة,مكة المكرمة,2,0,0
21939,مفعل,2022-10-13 00:00:00,2022-07-26 19:02:30,1992-07-02 00:00:00,1,حفرة نساح,الرياض,2,0,0
21940,مفعل,2022-10-05 00:00:00,2022-09-01 00:54:36,1988-08-10 00:00:00,1,النظيم,الرياض,3,0,0
21941,مفعل,2022-10-04 00:00:00,2022-07-28 07:39:40,1984-02-02 00:00:00,1,ثول,مكة المكرمة,3,0,0
21942,مفعل,2022-10-30 00:00:00,2022-05-22 06:51:58,1986-04-10 00:00:00,1,الدوادمي,حائل,2,1,0
21943,مفعل,2022-11-19 00:00:00,2022-10-18 01:07:29,1994-10-12 00:00:00,1,ثول,مكة المكرمة,2,0,0
21944,مفعل,2022-11-01 00:00:00,2022-04-06 15:07:14,1989-12-25 00:00:00,1,ينبع,المدينة المنورة,2,0,0
21945,مفعل,2022-11-20 00:00:00,2022-08-07 21:53:09,1989-06-22 00:00:00,1,تاروت,المنطقة الشرقية,2,1,0
21946,مفعل,2022-11-29 00:00:00,2022-11-27 13:58:33,1996-12-29 00:00:00,1,الرياض,الرياض,3,0,0
21947,مفعل,2022-11-06 00:00:00,2022-10-28 02:47:34,1992-11-15 00:00:00,1,الرياض,الرياض,2,0,0
21948,مفعل,2022-11-14 00:00:00,2022-09-24 12:41:04,1994-04-07 00:00:00,1,تبوك,تبوك,2,0,0
21949,مفعل,2022-11-15 00:00:00,2022-11-15 13:43:13,1993-05-17 00:00:00,1,جدة,مكة المكرمة,3,1,0
21950,مفعل,2022-11-27 00:00:00,2022-08-17 21:50:18,1992-03-07 00:00:00,1,المدينة المنورة,المدينة المنورة,3,0,0
21951,مفعل,2022-11-17 00:00:00,2022-11-07 06:23:11,1991-01-25 00:00:00,1,الحجرة,الباحة,3,0,0
21952,مفعل,2022-11-01 00:00:00,2022-08-01 19:39:01,1992-06-21 00:00:00,1,المدينة المنورة,المدينة المنورة,2,0,0
21953,مفعل,2022-11-02 00:00:00,2022-06-21 23:42:16,1993-12-22 00:00:00,1,ثول,مكة المكرمة,2,0,0
21954,مفعل,2022-11-07 00:00:00,2022-08-30 03:16:48,1991-12-31 00:00:00,1,حفرة نساح,الرياض,3,0,0
21955,مفعل,2022-11-28 00:00:00,2022-08-09 18:01:29,1998-11-26 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
21956,مفعل,2022-11-20 00:00:00,2022-10-19 07:52:32,1994-02-27 00:00:00,1,ثول,مكة المكرمة,3,0,0
21957,مفعل,2022-11-09 00:00:00,2022-09-26 14:31:25,1983-04-14 00:00:00,1,الدوادمي,حائل,3,0,0
21958,مفعل,2022-11-07 00:00:00,2022-11-03 03:35:57,1989-12-04 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
21959,مفعل,2022-11-15 00:00:00,2022-10-06 12:34:19,1991-02-04 00:00:00,1,القريات,الجوف,2,0,0
21960,مفعل,2022-11-02 00:00:00,2022-07-11 15:04:32,1993-10-22 00:00:00,1,جيزان,جازان,3,0,0
21961,مفعل,2022-11-03 00:00:00,2022-08-29 05:29:51,1993-07-08 00:00:00,1,جدة,مكة المكرمة,3,0,0
21962,مفعل,2022-11-16 00:00:00,2022-07-21 23:39:53,1993-11-15 00:00:00,1,طريف,الحدود الشمالية,2,1,0
21963,مفعل,2022-11-13 00:00:00,2022-10-02 12:11:06,1995-09-05 00:00:00,1,الدوادمي,حائل,2,0,0
21964,مفعل,2023-08-06 00:00:00,2022-11-21 10:52:21,1994-02-27 00:00:00,1,الرياض,الرياض,2,0,0
21965,مفعل,2023-08-07 00:00:00,2022-07-27 14:27:32,1996-01-24 00:00:00,1,ثول,مكة المكرمة,2,0,0
21966,مفعل,2023-08-09 00:00:00,2022-08-01 20:42:09,1997-09-14 00:00:00,1,جدة,مكة المكرمة,2,0,0
21967,مفعل,2023-08-06 00:00:00,2022-09-20 11:32:13,1989-06-28 00:00:00,1,المسجد,حائل,2,1,0
21968,مفعل,2023-08-07 00:00:00,2022-10-25 13:48:36,1996-08-14 00:00:00,1,ثول,مكة المكرمة,2,1,0
21969,مفعل,2023-08-06 00:00:00,2022-05-11 16:37:11,1988-12-28 00:00:00,1,الرياض,الرياض,2,0,0
21970,مفعل,2023-08-08 00:00:00,2022-12-13 19:18:06,1992-04-16 00:00:00,1,بريدة,القصيم,2,0,0
21971,مفعل,2023-08-08 00:00:00,2022-08-29 21:38:05,1992-07-04 00:00:00,1,ثول,مكة المكرمة,2,0,0
21972,مفعل,2023-08-09 00:00:00,2022-11-03 13:04:26,1995-11-07 00:00:00,1,احد بني زيد,مكة المكرمة,2,0,0
21973,مفعل,2023-08-09 00:00:00,2022-08-28 14:12:30,1986-07-22 00:00:00,1,ثول,مكة المكرمة,2,0,0
21974,مفعل,2023-08-20 00:00:00,2022-08-29 12:52:40,1984-04-25 00:00:00,1,الدوادمي,حائل,3,1,0
21975,مفعل,2023-08-20 00:00:00,2022-02-09 10:01:41,1989-03-04 00:00:00,1,الخبر,المنطقة الشرقية,2,0,0
21976,مفعل,2023-08-09 00:00:00,2022-12-20 14:16:03,1996-03-11 00:00:00,1,المبرز,المنطقة الشرقية,2,0,0
21977,مفعل,2023-08-13 00:00:00,2022-03-10 16:01:13,1994-04-29 00:00:00,1,الدوادمي,حائل,2,1,0
21978,مفعل,2023-08-09 00:00:00,2022-07-18 21:45:37,1990-06-03 00:00:00,1,الدوادمي,حائل,2,0,0
21979,مفعل,2023-08-09 00:00:00,2022-08-03 18:32:42,1997-08-19 00:00:00,1,العزيزية,المنطقة الشرقية,2,0,0
21980,مفعل,2023-08-10 00:00:00,2022-09-18 13:59:09,1997-07-07 00:00:00,1,الخبر,المنطقة الشرقية,3,1,0
21981,مفعل,2023-08-20 00:00:00,2022-07-19 07:27:34,1990-09-15 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
21982,مفعل,2023-08-13 00:00:00,2022-10-26 20:47:21,1994-08-25 00:00:00,1,الرياض,الرياض,3,0,0
21983,مفعل,2023-08-13 00:00:00,2022-09-04 23:29:40,1995-12-27 00:00:00,1,الخبر,المنطقة الشرقية,3,0,0
21984,مفعل,2023-08-13 00:00:00,2022-01-13 00:31:34,1990-09-20 00:00:00,1,ثول,مكة المكرمة,2,1,0
21985,مفعل,2023-08-13 00:00:00,2022-10-11 17:56:38,1994-10-23 00:00:00,1,الرياض,الرياض,2,0,0
21986,مفعل,2023-08-13 00:00:00,2022-05-31 19:07:23,1991-05-21 00:00:00,1,الخبر,المنطقة الشرقية,3,1,0
21987,مفعل,2023-08-13 00:00:00,2022-05-05 15:14:24,1995-05-08 00:00:00,1,المدينة المنورة,المدينة المنورة,2,0,0
21988,مفعل,2023-08-13 00:00:00,2022-09-18 19:39:42,1993-05-12 00:00:00,1,الرياض,الرياض,2,0,0
21989,مفعل,2023-08-13 00:00:00,2022-03-27 11:57:59,1994-05-30 00:00:00,1,جدة,مكة المكرمة,2,1,0
21990,مفعل,2023-08-13 00:00:00,2022-07-30 04:58:16,1986-03-25 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
21991,مفعل,2023-08-13 00:00:00,2022-05-26 10:16:35,1996-08-01 00:00:00,1,الدوادمي,حائل,2,0,0
21992,مفعل,2023-08-20 00:00:00,2022-03-22 14:45:35,1986-08-10 00:00:00,1,الدويخلة,المدينة المنورة,1,0,0
21993,مفعل,2023-08-13 00:00:00,2022-10-02 18:28:46,1988-05-15 00:00:00,1,المخرم,القصيم,2,1,0
21994,مفعل,2023-08-15 00:00:00,2022-11-13 19:26:01,1990-02-14 00:00:00,1,الرياض,الرياض,2,0,0
21995,مفعل,2023-08-20 00:00:00,2022-01-24 22:51:29,1985-12-05 00:00:00,1,جدة,مكة المكرمة,2,0,0
21996,مفعل,2023-08-13 00:00:00,2022-10-21 19:27:12,1989-07-28 00:00:00,1,جدة,مكة المكرمة,2,0,0
21997,مفعل,2023-08-13 00:00:00,2022-01-15 14:06:11,1981-12-30 00:00:00,1,مكة المكرمة,مكة المكرمة,2,0,0
21998,مفعل,2023-08-13 00:00:00,2022-01-14 19:05:53,1992-11-24 00:00:00,1,مكة المكرمة,مكة المكرمة,2,0,0
21999,مفعل,2023-08-13 00:00:00,2022-02-21 23:49:41,1984-12-07 00:00:00,1,جدة,مكة المكرمة,2,0,0
22000,مفعل,2023-08-13 00:00:00,2022-09-14 13:15:49,1996-09-13 00:00:00,1,الخبراء,القصيم,2,0,0
22001,مفعل,2023-08-14 00:00:00,2022-10-26 23:11:31,1993-09-05 00:00:00,1,ثول,مكة المكرمة,3,0,0
22002,مفعل,2023-08-13 00:00:00,2022-08-25 23:49:42,1986-10-06 00:00:00,1,ينبع الصناعية,المدينة المنورة,2,0,0
22003,مفعل,2023-08-20 00:00:00,2022-06-16 10:37:18,1991-06-05 00:00:00,1,رأس تنورة,المنطقة الشرقية,2,1,0
22004,مفعل,2023-08-20 00:00:00,2022-09-21 11:07:28,1992-07-26 00:00:00,1,سيهات,المنطقة الشرقية,2,0,0
22005,مفعل,2023-08-15 00:00:00,2022-05-12 13:19:50,1978-05-25 00:00:00,1,الخبر,المنطقة الشرقية,2,1,0
22006,مفعل,2023-08-27 00:00:00,2022-08-21 17:46:41,1995-07-20 00:00:00,1,سيهات,المنطقة الشرقية,3,1,0
22007,مفعل,2023-08-17 00:00:00,2022-12-18 21:56:00,1996-06-20 00:00:00,1,تاروت,المنطقة الشرقية,3,1,0
22008,مفعل,2023-08-15 00:00:00,2022-06-21 16:01:11,1985-10-01 00:00:00,1,عنيزة,القصيم,3,1,0
22009,مفعل,2023-08-15 00:00:00,2022-01-28 23:52:50,1979-12-30 00:00:00,1,تبوك,تبوك,3,0,0
22010,مفعل,2023-08-20 00:00:00,2022-09-01 16:35:13,1984-04-16 00:00:00,1,الدوادمي,حائل,2,1,0
22011,مفعل,2023-08-16 00:00:00,2022-08-31 23:00:46,1997-05-28 00:00:00,1,المسجد,حائل,2,0,0
22012,مفعل,2023-08-20 00:00:00,2022-08-29 17:51:25,1983-09-25 00:00:00,1,الرياض,الرياض,2,0,0
22013,مفعل,2023-08-20 00:00:00,2022-12-06 08:39:46,1987-07-30 00:00:00,1,مكة المكرمة,مكة المكرمة,3,0,0
22014,مفعل,2023-08-20 00:00:00,2022-10-31 20:57:52,1993-06-04 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
22015,مفعل,2023-08-20 00:00:00,2022-12-02 16:23:38,1993-07-07 00:00:00,1,الشماسية,القصيم,2,1,0
22016,مفعل,2023-08-20 00:00:00,2022-08-17 21:36:30,1988-09-21 00:00:00,1,الدوادمي,حائل,2,1,0
22017,مفعل,2023-08-20 00:00:00,2022-06-30 13:47:47,1988-09-14 00:00:00,1,القطيف,المنطقة الشرقية,3,1,0
22018,مفعل,2023-08-20 00:00:00,2022-06-11 22:33:26,1991-03-18 00:00:00,1,جدة,مكة المكرمة,2,0,0
22019,مفعل,2023-08-27 00:00:00,2022-03-12 23:06:04,1994-01-14 00:00:00,1,جدة,مكة المكرمة,3,0,0
22020,مفعل,2023-08-17 00:00:00,2022-05-11 23:41:07,1990-10-06 00:00:00,1,الخبراء,القصيم,2,0,0
22021,مفعل,2023-02-27 00:00:00,2022-09-02 12:07:14,1994-02-09 00:00:00,1,حفرة نساح,الرياض,2,0,0
22022,مفعل,2023-02-28 00:00:00,2022-10-08 22:55:51,1992-03-12 00:00:00,1,الدوادمي,حائل,2,0,0
22023,مفعل,2023-02-27 00:00:00,2022-09-09 00:01:47,1982-02-02 00:00:00,1,حفرة نساح,الرياض,2,1,0
22024,مفعل,2023-02-26 00:00:00,2022-08-14 12:41:51,1990-07-10 00:00:00,1,الدوادمي,حائل,2,1,0
22025,مفعل,2023-02-26 00:00:00,2022-11-07 19:16:11,1987-08-06 00:00:00,1,الوجه,تبوك,3,0,0
22026,مفعل,2023-02-28 00:00:00,2022-09-29 13:27:56,1992-01-22 00:00:00,1,الدوادمي,حائل,2,1,0
22027,مفعل,2023-02-26 00:00:00,2022-07-16 21:08:56,1995-03-03 00:00:00,1,الهفوف,المنطقة الشرقية,2,0,0
22028,مفعل,2023-02-26 00:00:00,2022-07-20 14:58:58,1987-08-17 00:00:00,1,الدوادمي,حائل,3,1,0
22029,مفعل,2023-02-28 00:00:00,2022-12-03 19:17:56,1999-02-04 00:00:00,1,الخبر,المنطقة الشرقية,3,0,0
22030,مفعل,2023-02-27 00:00:00,2022-02-17 20:41:11,1988-12-24 00:00:00,1,حفرة نساح,الرياض,3,1,0
22031,مفعل,2023-02-28 00:00:00,2022-02-20 01:25:05,1993-06-19 00:00:00,1,الحائر (امارة الرياض),الرياض,3,0,0
22032,مفعل,2023-02-27 00:00:00,2022-02-13 10:49:25,1992-11-30 00:00:00,1,الدوادمي,حائل,2,1,0
22033,مفعل,2023-02-27 00:00:00,2022-09-29 12:25:20,1997-07-17 00:00:00,1,حفرة نساح,الرياض,2,1,0
22034,مفعل,2023-02-26 00:00:00,2022-06-08 14:00:37,1985-11-01 00:00:00,1,جيزان,جازان,2,0,0
22035,مفعل,2023-02-28 00:00:00,2022-09-06 14:06:05,1987-12-27 00:00:00,1,الدوادمي,حائل,2,0,0
22036,مفعل,2023-02-26 00:00:00,2022-10-22 14:27:07,1985-03-02 00:00:00,1,جدة,مكة المكرمة,2,0,0
22037,مفعل,2023-02-26 00:00:00,2022-10-09 17:27:21,1986-10-04 00:00:00,1,النظيم,الرياض,3,0,0
22038,مفعل,2023-02-27 00:00:00,2022-10-06 13:44:54,1982-10-18 00:00:00,1,الخبر,المنطقة الشرقية,3,1,0
22039,مفعل,2023-02-28 00:00:00,2022-10-30 10:20:55,1998-01-18 00:00:00,1,جدة,مكة المكرمة,2,0,0
22040,مفعل,2023-02-26 00:00:00,2022-01-30 20:10:49,1993-08-05 00:00:00,1,المدينة المنورة,المدينة المنورة,3,0,0
22041,مفعل,2023-02-27 00:00:00,2022-08-30 14:54:19,1994-11-07 00:00:00,1,حفر الباطن,المنطقة الشرقية,2,0,0
22042,مفعل,2023-02-27 00:00:00,2022-01-25 16:46:48,1993-04-07 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
22043,مفعل,2023-06-25 00:00:00,2022-07-24 10:04:07,1988-01-14 00:00:00,1,تاروت,المنطقة الشرقية,3,0,0
22044,مفعل,2023-06-23 00:00:00,2022-09-17 14:35:21,1998-08-12 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
22045,مفعل,2023-06-21 00:00:00,2022-09-24 17:36:25,1983-03-03 00:00:00,1,المهينية,حائل,3,0,0
22046,مفعل,2023-07-03 00:00:00,2022-12-27 19:35:39,1995-07-10 00:00:00,1,ثول,مكة المكرمة,3,1,0
22047,مفعل,2023-06-26 00:00:00,2022-08-05 21:35:41,1997-06-13 00:00:00,1,جدة,مكة المكرمة,2,0,0
22048,مفعل,2023-06-26 00:00:00,2022-12-11 16:24:09,1997-01-07 00:00:00,1,الجزيرة,عسير,2,0,1
22049,مفعل,2023-06-28 00:00:00,2022-09-09 14:01:18,1992-01-25 00:00:00,1,الرياض,الرياض,2,0,1
22050,مفعل,2023-07-02 00:00:00,2022-02-14 17:24:30,1993-08-12 00:00:00,1,حفرة نساح,الرياض,2,0,0
22051,مفعل,2023-07-03 00:00:00,2022-04-21 00:25:05,1993-12-26 00:00:00,1,الخبر,المنطقة الشرقية,3,0,0
22052,مفعل,2023-07-02 00:00:00,2022-06-23 14:43:17,1994-02-18 00:00:00,1,الدوادمي,حائل,2,0,0
22053,مفعل,2023-07-02 00:00:00,2022-12-13 19:39:00,1983-12-06 00:00:00,1,الدمام,المنطقة الشرقية,2,0,0
22054,مفعل,2023-07-02 00:00:00,2022-08-31 17:50:00,1989-08-25 00:00:00,1,حفرة نساح,الرياض,2,0,0
22055,مفعل,2023-07-02 00:00:00,2022-02-27 19:28:51,2000-07-27 00:00:00,1,حائل,حائل,3,1,0
22056,مفعل,2023-07-02 00:00:00,2022-09-04 12:44:32,1990-06-27 00:00:00,1,خميس مشيط,عسير,2,0,0
22057,مفعل,2023-07-02 00:00:00,2022-08-18 14:19:07,1987-07-16 00:00:00,1,جدة,مكة المكرمة,2,0,0
22058,مفعل,2023-07-02 00:00:00,2022-11-16 23:52:17,1992-02-08 00:00:00,1,ثول,مكة المكرمة,3,1,0
22059,مفعل,2023-07-02 00:00:00,2022-08-30 22:49:56,1994-06-16 00:00:00,1,جدة,مكة المكرمة,2,0,0
22060,مفعل,2023-07-02 00:00:00,2022-11-27 12:21:21,1995-08-27 00:00:00,1,الرياض,الرياض,2,0,0
22061,مفعل,2023-07-02 00:00:00,2022-06-05 18:52:34,1988-06-20 00:00:00,1,جدة,مكة المكرمة,4,0,0
